"project_id","sample_id","matrix","collect_date","lab_sample_id","sample_type","rec_date","anl_batch","prp_batch","extraction_code","extracted_date","analyte","cas_number","analyte_flag","analytical_method","result","resultflag","repdl","limit_definition","units","analytical_cut","initial_wt_vol","final_vol","amount_spiked","percent_recovered","rec_limit_low","rec_limit_high","initial_conc","sample_rpd","rpd_limit_low","rpd_limit_high","rep_sig_digs","allowable_limit","dissolved","analysis_group","method_order","analyte_order","loq","lod","dl","sdg","collect_time","rec_time","run_date","run_time","result_sample_fraction","epa_analysis_id","context_code","monitoring_location_id","sample_condition"
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819389","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Chromium","7440-47-3","N","200.8",50,"=",1.5,"LOD","ug/L",1,100,100,50,100,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,9,2,1.5,1,"1251731",NA,10:22:00,2025-05-02,20:10:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819389","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Copper","7440-50-8","N","200.8",50.8,"=",0.9,"LOD","ug/L",1,100,100,50,102,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,11,1.2,0.9,0.4,"1251731",NA,10:22:00,2025-05-02,20:10:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819389","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Iron","7439-89-6","N","200.8",2520,"=",75,"LOD","ug/L",1,100,100,2500,101,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,12,100,75,31.2,"1251731",NA,10:22:00,2025-05-02,20:10:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911245 (MMS/12669","1",NA,"1819389","CCV",2025-05-05,"MMS12669",NA,NA,NA,"Lead","7439-92-1","N","200.8",10,"=",0.6,"LOD","ug/L",1,100,100,10,100,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,13,0.8,0.6,0.2,"1251731",NA,10:22:00,2025-05-02,20:10:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911433 (MMS/12675","1",NA,"1820092","CCV",2025-05-09,"MMS12675",NA,NA,NA,"Arsenic","7440-38-2","N","200.8",47.9,"=",1.5,"LOD","ug/L",1,100,100,50,95.8,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,3,2,1.5,0.6,"1251731",NA,08:50:00,2025-05-08,10:34:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911433 (MMS/12675","1",NA,"1820092","CCV",2025-05-09,"MMS12675",NA,NA,NA,"Cadmium","7440-43-9","N","200.8",23.6,"=",0.15,"LOD","ug/L",1,100,100,25,94.4,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,7,0.2,0.15,0.06,"1251731",NA,08:50:00,2025-05-08,10:34:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911433 (MMS/12675","1",NA,"1820092","CCV",2025-05-09,"MMS12675",NA,NA,NA,"Chromium","7440-47-3","N","200.8",48.6,"=",1.5,"LOD","ug/L",1,100,100,50,97.2,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,9,2,1.5,1,"1251731",NA,08:50:00,2025-05-08,10:34:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911433 (MMS/12675","1",NA,"1820092","CCV",2025-05-09,"MMS12675",NA,NA,NA,"Copper","7440-50-8","N","200.8",50,"=",0.9,"LOD","ug/L",1,100,100,50,100,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,11,1.2,0.9,0.4,"1251731",NA,08:50:00,2025-05-08,10:34:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911433 (MMS/12675","1",NA,"1820092","CCV",2025-05-09,"MMS12675",NA,NA,NA,"Lead","7439-92-1","N","200.8",9.54,"=",0.6,"LOD","ug/L",1,100,100,10,95.4,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,13,0.8,0.6,0.2,"1251731",NA,08:50:00,2025-05-08,10:34:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911433 (MMS/12675","1",NA,"1820092","CCV",2025-05-09,"MMS12675",NA,NA,NA,"Zinc","7440-66-6","N","200.8",48.1,"=",3,"LOD","ug/L",1,100,100,50,96.3,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,32,4,3,1.24,"1251731",NA,08:50:00,2025-05-08,10:34:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911433 (MMS/12675","1",NA,"1820094","CCV",2025-05-09,"MMS12675",NA,NA,NA,"Arsenic","7440-38-2","N","200.8",48.4,"=",1.5,"LOD","ug/L",1,100,100,50,96.9,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,3,2,1.5,0.6,"1251731",NA,08:54:00,2025-05-08,11:17:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911433 (MMS/12675","1",NA,"1820094","CCV",2025-05-09,"MMS12675",NA,NA,NA,"Cadmium","7440-43-9","N","200.8",24.1,"=",0.15,"LOD","ug/L",1,100,100,25,96.2,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,7,0.2,0.15,0.06,"1251731",NA,08:54:00,2025-05-08,11:17:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911433 (MMS/12675","1",NA,"1820096","CCV",2025-05-09,"MMS12675",NA,NA,NA,"Lead","7439-92-1","N","200.8",9.6,"=",0.6,"LOD","ug/L",1,100,100,10,96,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,13,0.8,0.6,0.2,"1251731",NA,08:54:00,2025-05-08,11:50:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911433 (MMS/12675","1",NA,"1820096","CCV",2025-05-09,"MMS12675",NA,NA,NA,"Zinc","7440-66-6","N","200.8",48.4,"=",3,"LOD","ug/L",1,100,100,50,96.9,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,32,4,3,1.24,"1251731",NA,08:54:00,2025-05-08,11:50:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1911706 [WDA/6007]","1",NA,"1820635","CCV",2025-05-13,"WDA6007",NA,NA,NA,"Total Phosphorus","Total Phosph.","N","SM21 4500P-B,E",0.244,"=",0.03,"LOD","mg/L",1,10,10,0.25,97.7,90,110,NA,NA,NA,NA,3,NA,"T","Waters Department",20,266,0.04,0.03,0.012,"1251731",NA,11:13:00,2025-05-13,10:56:00,NA,"4500-P-E","APHA",NA,NA
NA,"CCV for HBN 1911780 (WFI/3187)","1",NA,"1821058","CCV",2025-05-15,"WFI3187",NA,NA,NA,NA,"Nitrate","N","SM21 4500NO3-F",1.23,"=",0.075,"LOD","mg/L",1,5,5,1.25,98.6,70,130,NA,NA,NA,NA,3,NA,".","Waters Department",20,9,0.1,0.075,0.025,"1251731",NA,11:27:00,2025-05-14,14:07:00,NA,"4500-NO3(F)","APHA",NA,NA
NA,"CCV for HBN 1911780 (WFI/3187)","1",NA,"1821058","CCV",2025-05-15,"WFI3187",NA,NA,NA,NA,"Nitrite","N","SM21 4500NO3-F",1.25,"=",0.075,"LOD","mg/L",1,5,5,1.25,100,90,110,NA,NA,NA,NA,3,NA,".","Waters Department",20,10,0.1,0.075,0.025,"1251731",NA,11:27:00,2025-05-14,14:07:00,NA,"4500-NO3(F)","APHA",NA,NA
NA,"CCV for HBN 1911780 (WFI/3187)","1",NA,"1821058","CCV",2025-05-15,"WFI3187",NA,NA,NA,"Total Nitrate/Nitrite-N","Nitrate+Nitrite","N","SM21 4500NO3-F",2.48,"=",0.075,"LOD","mg/L",1,5,5,2.5,99.4,90,110,NA,NA,NA,NA,3,NA,".","Waters Department",20,11,0.1,0.075,0.025,"1251731",NA,11:27:00,2025-05-14,14:07:00,NA,"4500-NO3(F)","APHA",NA,NA
NA,"CCV for HBN 1911780 (WFI/3187)","1",NA,"1821060","CCV",2025-05-15,"WFI3187",NA,NA,NA,NA,"Nitrate","N","SM21 4500NO3-F",1.28,"=",0.075,"LOD","mg/L",1,5,5,1.25,102,70,130,NA,NA,NA,NA,3,NA,".","Waters Department",20,9,0.1,0.075,0.025,"1251731",NA,11:27:00,2025-05-14,14:30:00,NA,"4500-NO3(F)","APHA",NA,NA
NA,"CCV for HBN 1911780 (WFI/3187)","1",NA,"1821060","CCV",2025-05-15,"WFI3187",NA,NA,NA,NA,"Nitrite","N","SM21 4500NO3-F",1.25,"=",0.075,"LOD","mg/L",1,5,5,1.25,99.8,90,110,NA,NA,NA,NA,3,NA,".","Waters Department",20,10,0.1,0.075,0.025,"1251731",NA,11:27:00,2025-05-14,14:30:00,NA,"4500-NO3(F)","APHA",NA,NA
NA,"CCV for HBN 1911780 (WFI/3187)","1",NA,"1821066","CCV",2025-05-15,"WFI3187",NA,NA,NA,NA,"Nitrate","N","SM21 4500NO3-F",1.23,"=",0.075,"LOD","mg/L",1,5,5,1.25,98.3,70,130,NA,NA,NA,NA,3,NA,".","Waters Department",20,9,0.1,0.075,0.025,"1251731",NA,11:27:00,2025-05-14,15:26:00,NA,"4500-NO3(F)","APHA",NA,NA
NA,"CCV for HBN 1911780 (WFI/3187)","1",NA,"1821066","CCV",2025-05-15,"WFI3187",NA,NA,NA,NA,"Nitrite","N","SM21 4500NO3-F",1.26,"=",0.075,"LOD","mg/L",1,5,5,1.25,101,90,110,NA,NA,NA,NA,3,NA,".","Waters Department",20,10,0.1,0.075,0.025,"1251731",NA,11:27:00,2025-05-14,15:26:00,NA,"4500-NO3(F)","APHA",NA,NA
NA,"CCV for HBN 1911780 (WFI/3187)","1",NA,"1821066","CCV",2025-05-15,"WFI3187",NA,NA,NA,"Total Nitrate/Nitrite-N","Nitrate+Nitrite","N","SM21 4500NO3-F",2.49,"=",0.075,"LOD","mg/L",1,5,5,2.5,99.7,90,110,NA,NA,NA,NA,3,NA,".","Waters Department",20,11,0.1,0.075,0.025,"1251731",NA,11:27:00,2025-05-14,15:26:00,NA,"4500-NO3(F)","APHA",NA,NA
NA,"CCV for HBN 1911780 (WFI/3187)","1",NA,"1821068","CCV",2025-05-15,"WFI3187",NA,NA,NA,NA,"Nitrate","N","SM21 4500NO3-F",1.29,"=",0.075,"LOD","mg/L",1,5,5,1.25,103,70,130,NA,NA,NA,NA,3,NA,".","Waters Department",20,9,0.1,0.075,0.025,"1251731",NA,11:27:00,2025-05-14,15:49:00,NA,"4500-NO3(F)","APHA",NA,NA
NA,"CCV for HBN 1911780 (WFI/3187)","1",NA,"1821068","CCV",2025-05-15,"WFI3187",NA,NA,NA,NA,"Nitrite","N","SM21 4500NO3-F",1.27,"=",0.075,"LOD","mg/L",1,5,5,1.25,101,90,110,NA,NA,NA,NA,3,NA,".","Waters Department",20,10,0.1,0.075,0.025,"1251731",NA,11:27:00,2025-05-14,15:49:00,NA,"4500-NO3(F)","APHA",NA,NA
NA,"CCV for HBN 1911780 (WFI/3187)","1",NA,"1821068","CCV",2025-05-15,"WFI3187",NA,NA,NA,"Total Nitrate/Nitrite-N","Nitrate+Nitrite","N","SM21 4500NO3-F",2.56,"=",0.075,"LOD","mg/L",1,5,5,2.5,102,90,110,NA,NA,NA,NA,3,NA,".","Waters Department",20,11,0.1,0.075,0.025,"1251731",NA,11:27:00,2025-05-14,15:49:00,NA,"4500-NO3(F)","APHA",NA,NA
NA,"ICV for HBN 1911245 (MMS/12669","1",NA,"1819366","ICV",2025-05-05,"MMS12669",NA,NA,NA,"Copper","7440-50-8","N","200.8",51,"=",0.9,"LOD","ug/L",1,100,100,50,102,90,110,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,11,1.2,0.9,0.4,"1251731",NA,10:07:00,2025-05-02,13:19:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"ICV for HBN 1911245 (MMS/12669","1",NA,"1819366","ICV",2025-05-05,"MMS12669",NA,NA,NA,"Iron","7439-89-6","N","200.8",2530,"=",75,"LOD","ug/L",1,100,100,2500,101,90,110,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,12,100,75,31.2,"1251731",NA,10:07:00,2025-05-02,13:19:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"ICV for HBN 1911245 (MMS/12669","1",NA,"1819366","ICV",2025-05-05,"MMS12669",NA,NA,NA,"Lead","7439-92-1","N","200.8",10.1,"=",0.6,"LOD","ug/L",1,100,100,10,101,90,110,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,13,0.8,0.6,0.2,"1251731",NA,10:07:00,2025-05-02,13:19:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"ICV for HBN 1911245 (MMS/12669","1",NA,"1819366","ICV",2025-05-05,"MMS12669",NA,NA,NA,"Magnesium","7439-95-4","N","200.8",2510,"=",15,"LOD","ug/L",1,100,100,2500,100,90,110,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,14,20,15,6,"1251731",NA,10:07:00,2025-05-02,13:19:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"ICV for HBN 1911245 (MMS/12669","1",NA,"1819366","ICV",2025-05-05,"MMS12669",NA,NA,NA,"Zinc","7440-66-6","N","200.8",50.3,"=",3,"LOD","ug/L",1,100,100,50,101,90,110,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,32,4,3,1.24,"1251731",NA,10:07:00,2025-05-02,13:19:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"ICV for HBN 1911340 [WDA/6003]","1",NA,"1819799","ICV",2025-05-07,"WDA6003",NA,NA,NA,"Total Phosphorus","Total Phosph.","N","SM21 4500P-B,E",0.248,"=",0.03,"LOD","mg/L",1,10,10,0.25,99.1,90,110,NA,NA,NA,NA,3,NA,"T","Waters Department",20,266,0.04,0.03,0.012,"1251731",NA,11:29:00,2025-05-07,09:16:00,NA,"4500-P-E","APHA",NA,NA
NA,"ICV for HBN 1911433 (MMS/12675","1",NA,"1820089","ICV",2025-05-09,"MMS12675",NA,NA,NA,"Arsenic","7440-38-2","N","200.8",49.3,"=",1.5,"LOD","ug/L",1,100,100,50,98.6,90,110,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,3,2,1.5,0.6,"1251731",NA,08:50:00,2025-05-08,10:03:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"ICV for HBN 1911433 (MMS/12675","1",NA,"1820089","ICV",2025-05-09,"MMS12675",NA,NA,NA,"Cadmium","7440-43-9","N","200.8",24.5,"=",0.15,"LOD","ug/L",1,100,100,25,97.8,90,110,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,7,0.2,0.15,0.06,"1251731",NA,08:50:00,2025-05-08,10:03:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"LCS for HBN 1911188 [MXX/37491","1",NA,"1819182","LCS",2025-05-02,"MMS12669","MXX37491","E200.2","05/02/2025 10:01","Calcium","7440-70-2","N","200.8",10200,"=",375,"LOD","ug/L",1,20,50,10000,102,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,8,500,375,150,"1251731",NA,13:13:00,2025-05-02,14:43:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"LCS for HBN 1911188 [MXX/37491","1",NA,"1819182","LCS",2025-05-02,"MMS12669","MXX37491","E200.2","05/02/2025 10:01","Iron","7439-89-6","N","200.8",5300,"=",188,"LOD","ug/L",1,20,50,5000,106,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,12,250,188,78,"1251731",NA,13:13:00,2025-05-02,14:43:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"LCS for HBN 1911188 [MXX/37491","1",NA,"1819182","LCS",2025-05-02,"MMS12669","MXX37491","E200.2","05/02/2025 10:01","Magnesium","7439-95-4","N","200.8",10400,"=",37.5,"LOD","ug/L",1,20,50,10000,104,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,14,50,37.5,15,"1251731",NA,13:13:00,2025-05-02,14:43:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"LCS for HBN 1911337 [WXX/15696","1",NA,"1819787","LCS",2025-05-07,"WDA6003","WXX15696","SM21 4500P-B,E","05/06/2025 16:56","Total Phosphorus","Total Phosph.","N","SM21 4500P-B,E",0.199,"=",0.03,"LOD","mg/L",1,25,25,0.2,99.5,75,125,NA,NA,NA,NA,3,NA,"T","Waters Department",20,266,0.04,0.03,0.012,"1251731",NA,11:26:00,2025-05-07,09:19:00,NA,"4500-P-E","APHA",NA,NA
NA,"LCS for HBN 1911338 [WXX/15697","1",NA,"1819792","LCS",2025-05-07,"WDA6003","WXX15697","SM21 4500P-B,E","05/07/2025 07:37","Total Phosphorus","Total Phosph.","N","SM21 4500P-B,E",0.193,"=",0.03,"LOD","mg/L",1,25,25,0.2,96.5,75,125,NA,NA,NA,NA,3,NA,"T","Waters Department",20,266,0.04,0.03,0.012,"1251731",NA,11:26:00,2025-05-07,09:48:00,NA,"4500-P-E","APHA",NA,NA
NA,"LCS for HBN 1911705 [WXX/15706","1",NA,"1820628","LCS",2025-05-13,"WDA6007","WXX15706","SM21 4500P-B,E","05/13/2025 09:10","Total Phosphorus","Total Phosph.","N","SM21 4500P-B,E",0.195,"=",0.03,"LOD","mg/L",1,25,25,0.2,97.4,75,125,NA,NA,NA,NA,3,NA,"T","Waters Department",20,266,0.04,0.03,0.012,"1251731",NA,11:12:00,2025-05-13,10:52:00,NA,"4500-P-E","APHA",NA,NA
NA,"LCS for HBN 1911780 (WFI/3187)","1",NA,"1821047","LCS",2025-05-15,"WFI3187",NA,NA,NA,NA,"Nitrate","N","SM21 4500NO3-F",2.62,"=",0.15,"LOD","mg/L",2,5,5,2.5,105,70,130,NA,NA,NA,NA,3,NA,".","Waters Department",20,9,0.2,0.15,0.05,"1251731",NA,11:27:00,2025-05-14,13:43:00,NA,"4500-NO3(F)","APHA",NA,NA
NA,"LCS for HBN 1911780 (WFI/3187)","1",NA,"1821047","LCS",2025-05-15,"WFI3187",NA,NA,NA,NA,"Nitrite","N","SM21 4500NO3-F",2.59,"=",0.15,"LOD","mg/L",2,5,5,2.5,103,90,110,NA,NA,NA,NA,3,NA,".","Waters Department",20,10,0.2,0.15,0.05,"1251731",NA,11:27:00,2025-05-14,13:43:00,NA,"4500-NO3(F)","APHA",NA,NA
NA,"LCS for HBN 1911780 (WFI/3187)","1",NA,"1821047","LCS",2025-05-15,"WFI3187",NA,NA,NA,"Total Nitrate/Nitrite-N","Nitrate+Nitrite","N","SM21 4500NO3-F",5.21,"=",0.15,"LOD","mg/L",2,5,5,5,104,90,110,NA,NA,NA,NA,3,NA,".","Waters Department",20,11,0.2,0.15,0.05,"1251731",NA,11:27:00,2025-05-14,13:43:00,NA,"4500-NO3(F)","APHA",NA,NA
NA,"LCS for HBN 1911780 (WFI/3187)","1",NA,"1821049","LCS",2025-05-15,"WFI3187",NA,NA,NA,NA,"Nitrate","N","SM21 4500NO3-F",2.6,"=",0.15,"LOD","mg/L",2,5,5,2.5,104,70,130,NA,NA,NA,NA,3,NA,".","Waters Department",20,9,0.2,0.15,0.05,"1251731",NA,11:27:00,2025-05-14,14:41:00,NA,"4500-NO3(F)","APHA",NA,NA
NA,"LCS for HBN 1911780 (WFI/3187)","1",NA,"1821049","LCS",2025-05-15,"WFI3187",NA,NA,NA,NA,"Nitrite","N","SM21 4500NO3-F",2.57,"=",0.15,"LOD","mg/L",2,5,5,2.5,103,90,110,NA,NA,NA,NA,3,NA,".","Waters Department",20,10,0.2,0.15,0.05,"1251731",NA,11:27:00,2025-05-14,14:41:00,NA,"4500-NO3(F)","APHA",NA,NA
NA,"LLQC for HBN 1911188 [MXX/3749","1",NA,"1819183","LLQC",2025-05-02,"MMS12669","MXX37491","E200.2","05/02/2025 10:01","Calcium","7440-70-2","N","200.8",408,"J",375,"LOD","ug/L",1,20,50,500,81.7,NA,NA,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,8,500,375,150,"1251731",NA,13:13:00,2025-05-02,14:46:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"LLQC for HBN 1911188 [MXX/3749","1",NA,"1819183","LLQC",2025-05-02,"MMS12669","MXX37491","E200.2","05/02/2025 10:01","Iron","7439-89-6","N","200.8",264,"=",188,"LOD","ug/L",1,20,50,250,105,NA,NA,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,12,250,188,78,"1251731",NA,13:13:00,2025-05-02,14:46:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"LLQC for HBN 1911189 [MXX/3749","1",NA,"1819188","LLQC",2025-05-02,"MMS12669","MXX37492","E200.2","05/02/2025 10:01","Iron","7439-89-6","N","200.8",245,"J",188,"LOD","ug/L",1,20,50,250,98.2,NA,NA,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,12,250,188,78,"1251731",NA,13:15:00,2025-05-02,18:35:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"LLQC for HBN 1911189 [MXX/3749","1",NA,"1819188","LLQC",2025-05-02,"MMS12669","MXX37492","E200.2","05/02/2025 10:01","Magnesium","7439-95-4","N","200.8",52,"=",37.5,"LOD","ug/L",1,20,50,50,104,NA,NA,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,14,50,37.5,15,"1251731",NA,13:15:00,2025-05-02,18:35:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"QCS for HBN 1911245 (MMS/12669","1",NA,"1819367","QCS",2025-05-05,"MMS12669",NA,NA,NA,"Arsenic","7440-38-2","N","200.8",127,"=",1.5,"LOD","ug/L",1,100,100,125,102,90,110,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,3,2,1.5,0.6,"1251731",NA,10:07:00,2025-05-02,13:22:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"QCS for HBN 1911245 (MMS/12669","1",NA,"1819367","QCS",2025-05-05,"MMS12669",NA,NA,NA,"Cadmium","7440-43-9","N","200.8",63.6,"=",0.15,"LOD","ug/L",1,100,100,62.5,102,90,110,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,7,0.2,0.15,0.06,"1251731",NA,10:07:00,2025-05-02,13:22:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"QCS for HBN 1911433 (MMS/12675","1",NA,"1820090","QCS",2025-05-09,"MMS12675",NA,NA,NA,"Arsenic","7440-38-2","N","200.8",125,"=",1.5,"LOD","ug/L",1,100,100,125,99.9,90,110,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,3,2,1.5,0.6,"1251731",NA,08:50:00,2025-05-08,10:06:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"QCS for HBN 1911433 (MMS/12675","1",NA,"1820090","QCS",2025-05-09,"MMS12675",NA,NA,NA,"Cadmium","7440-43-9","N","200.8",62.4,"=",0.15,"LOD","ug/L",1,100,100,62.5,99.8,90,110,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,7,0.2,0.15,0.06,"1251731",NA,08:50:00,2025-05-08,10:06:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"QCS for HBN 1911433 (MMS/12675","1",NA,"1820090","QCS",2025-05-09,"MMS12675",NA,NA,NA,"Chromium","7440-47-3","N","200.8",124,"=",1.5,"LOD","ug/L",1,100,100,125,98.9,90,110,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,9,2,1.5,1,"1251731",NA,08:50:00,2025-05-08,10:06:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"QCS for HBN 1911433 (MMS/12675","1",NA,"1820090","QCS",2025-05-09,"MMS12675",NA,NA,NA,"Copper","7440-50-8","N","200.8",125,"=",0.9,"LOD","ug/L",1,100,100,125,99.7,90,110,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,11,1.2,0.9,0.4,"1251731",NA,08:50:00,2025-05-08,10:06:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"QCS for HBN 1911433 (MMS/12675","1",NA,"1820090","QCS",2025-05-09,"MMS12675",NA,NA,NA,"Lead","7439-92-1","N","200.8",24.8,"=",0.6,"LOD","ug/L",1,100,100,25,99,90,110,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,13,0.8,0.6,0.2,"1251731",NA,08:50:00,2025-05-08,10:06:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"QCS for HBN 1911433 (MMS/12675","1",NA,"1820090","QCS",2025-05-09,"MMS12675",NA,NA,NA,"Zinc","7440-66-6","N","200.8",126,"=",3,"LOD","ug/L",1,100,100,125,101,90,110,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,32,4,3,1.24,"1251731",NA,08:50:00,2025-05-08,10:06:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"QCS for HBN 1911706 [WDA/6007]","1",NA,"1820632","QCS",2025-05-13,"WDA6007",NA,NA,NA,"Total Phosphorus","Total Phosph.","N","SM21 4500P-B,E",0.381,"=",0.03,"LOD","mg/L",1,10,10,0.4,95.3,90,110,NA,NA,NA,NA,3,NA,"T","Waters Department",20,266,0.04,0.03,0.012,"1251731",NA,11:13:00,2025-05-13,10:49:00,NA,"4500-P-E","APHA",NA,NA
NA,"QCS for HBN 1911780 (WFI/3187)","1",NA,"1821057","QCS",2025-05-15,"WFI3187",NA,NA,NA,NA,"Nitrate","N","SM21 4500NO3-F",0.245,"=",0.075,"LOD","mg/L",1,5,5,0.25,98.1,70,130,NA,NA,NA,NA,3,NA,".","Waters Department",20,9,0.1,0.075,0.025,"1251731",NA,11:27:00,2025-05-14,13:46:00,NA,"4500-NO3(F)","APHA",NA,NA
NA,"LCS for HBN 1911780 (WFI/3187)","1",NA,"1821049","LCS",2025-05-15,"WFI3187",NA,NA,NA,"Total Nitrate/Nitrite-N","Nitrate+Nitrite","N","SM21 4500NO3-F",5.18,"=",0.15,"LOD","mg/L",2,5,5,5,104,90,110,NA,NA,NA,NA,3,NA,".","Waters Department",20,11,0.2,0.15,0.05,"1251731",NA,11:27:00,2025-05-14,14:41:00,NA,"4500-NO3(F)","APHA",NA,NA
NA,"LCS for HBN 1911780 (WFI/3187)","1",NA,"1821051","LCS",2025-05-15,"WFI3187",NA,NA,NA,NA,"Nitrate","N","SM21 4500NO3-F",2.46,"=",0.15,"LOD","mg/L",2,5,5,2.5,98.3,70,130,NA,NA,NA,NA,3,NA,".","Waters Department",20,9,0.2,0.15,0.05,"1251731",NA,11:27:00,2025-05-14,15:26:00,NA,"4500-NO3(F)","APHA",NA,NA
NA,"LCS for HBN 1911780 (WFI/3187)","1",NA,"1821051","LCS",2025-05-15,"WFI3187",NA,NA,NA,NA,"Nitrite","N","SM21 4500NO3-F",2.53,"=",0.15,"LOD","mg/L",2,5,5,2.5,101,90,110,NA,NA,NA,NA,3,NA,".","Waters Department",20,10,0.2,0.15,0.05,"1251731",NA,11:27:00,2025-05-14,15:26:00,NA,"4500-NO3(F)","APHA",NA,NA
NA,"LCS for HBN 1911780 (WFI/3187)","1",NA,"1821051","LCS",2025-05-15,"WFI3187",NA,NA,NA,"Total Nitrate/Nitrite-N","Nitrate+Nitrite","N","SM21 4500NO3-F",4.99,"=",0.15,"LOD","mg/L",2,5,5,5,99.7,90,110,NA,NA,NA,NA,3,NA,".","Waters Department",20,11,0.2,0.15,0.05,"1251731",NA,11:27:00,2025-05-14,15:26:00,NA,"4500-NO3(F)","APHA",NA,NA
